ID,Bucket,Question,Complexity,Popularity
PROD_DOC_102,Productivity & Documents,I am so done with this. My printer works fine on Windows but on Linux it says 'Processing - Not Conn,Intermediate,4
PROD_DOC_103,Productivity & Documents,Why can't I rename my PDF file? It says 'Read-only file system'. I'm just trying to rename a receipt,Beginner,3
PROD_DOC_104,Productivity & Documents,Calc keeps crashing every time I try to sort this large dataset (50k rows). It just freezes and clos,Intermediate,3
PROD_DOC_105,Productivity & Documents,Okular is asking for a 'Wallet' password every time I open a signed PDF. I never set a wallet passwo,Beginner,2
PROD_DOC_106,Productivity & Documents,Why does my Resume look perfect in Writer but when I export to PDF the margins are slightly cut off?,Intermediate,4
PROD_DOC_107,Productivity & Documents,I opened a text file I made on Windows and every line has `^M` at the end. How do I get rid of this ,Beginner,3
PROD_DOC_108,Productivity & Documents,"Writer keeps changing my words! I type 'teh' and it changes to 'the' which is fine, but it also chan",Intermediate,3
PROD_DOC_109,Productivity & Documents,My scanner works as root (`sudo simple-scan`) but not as my regular user. This is so annoying.,Intermediate,3
PROD_DOC_110,Productivity & Documents,I imported a CSV into Calc but all the dates turned into random numbers like 44562.,Intermediate,3
PROD_DOC_201,Productivity & Documents,How do I extract just pages 5-10 from a large PDF file without paying for Adobe?,Intermediate,3
PROD_DOC_202,Productivity & Documents,I need to add a watermark that says 'DRAFT' to every page of my document.,Intermediate,3
PROD_DOC_203,Productivity & Documents,How can I convert a Markdown file to a Word doc? I wrote my notes in Obsidian but my boss needs a .d,Intermediate,2
PROD_DOC_204,Productivity & Documents,How do I digitally sign a PDF in LibreOffice? I have a .p12 certificate file.,Advanced,2
PROD_DOC_205,Productivity & Documents,Someone sent me a .7z file and I can't open it. The archive manager shows an error.,Beginner,3
PROD_DOC_206,Productivity & Documents,I scanned a document as an image but I need to copy the text. How do I do OCR on Linux?,Intermediate,3
PROD_DOC_207,Productivity & Documents,How do I create a Table of Contents that automatically updates when I add pages?,Intermediate,3
PROD_DOC_301,Productivity & Documents,I'm moving from Windows. Is LibreOffice really the best option or is there something closer to MS Of,Beginner,4
PROD_DOC_302,Productivity & Documents,"I need a serious PDF editor to rearrange pages, edit text, and redact info. Evince is too basic.",Intermediate,3
PROD_DOC_303,Productivity & Documents,What's a good Notepad++ alternative? I just need something lighter than LibreOffice for editing conf,Beginner,3
PROD_DOC_401,Productivity & Documents,I have 50 .odt files I need to convert to PDF. I don't want to open them one by one.,Advanced,3
PROD_DOC_402,Productivity & Documents,How can I combine a folder of JPEGs into a single PDF file?,Intermediate,3
PROD_DOC_403,Productivity & Documents,I want to backup my Documents folder to a zip file every Friday automatically.,Advanced,3
PROD_DOC_501,Productivity & Documents,I have a Writer doc with sensitive info. How do I password protect it so no one else can open it?,Beginner,3
PROD_DOC_502,Productivity & Documents,Is there a command line tool to remove a password from a PDF if I know the password? I don't want to,Intermediate,2
PROD_DOC_503,Productivity & Documents,How do I stop LibreOffice from saving my name in the file properties? I want to share a doc anonymou,Beginner,3
PROD_DOC_504,Productivity & Documents,I want to encrypt a whole folder of PDFs before emailing them. Can I use GPG for this?,Intermediate,2
PROD_DOC_505,Productivity & Documents,How do I redact text in a PDF permanently? I drew a black box over it in a viewer but the text is st,Advanced,3
PROD_DOC_506,Productivity & Documents,"I password protected a sheet in Calc, but now I can't edit any cells even with the password. What di",Intermediate,3
PROD_DOC_507,Productivity & Documents,Evince keeps showing my recently opened documents in the overview. How do I clear this history for p,Beginner,3
PROD_DOC_508,Productivity & Documents,Can I check if a DOCX file has any hidden macros before I open it in LibreOffice?,Intermediate,2
PROD_DOC_509,Productivity & Documents,"I opened a PDF in LibreOffice Draw to sign it, but the fonts look weird. Is it safe to save it back ",Beginner,3
PROD_DOC_510,Productivity & Documents,I keep getting a 'Document is locked for editing by Unknown User' error even though I'm the only one,Intermediate,3
PROD_DOC_511,Productivity & Documents,I want to store my financial spreadsheets in a secure container. Is VeraCrypt overkill for a few ODS,Advanced,2
PROD_DOC_512,Productivity & Documents,I see a 'Digitally Sign' option in Okular but it's greyed out. What package am I missing?,Intermediate,2
PROD_DOC_513,Productivity & Documents,Can I see exactly what info is hidden in my PDF file before I upload it?,Beginner,2
PROD_DOC_514,Productivity & Documents,Writer keeps asking to 'Update Links' when I open a document I downloaded. Is this a security risk?,Beginner,3
PROD_DOC_515,Productivity & Documents,I accidentally overwrote a file. Does LibreOffice keep previous versions somewhere?,Intermediate,3
PROD_DOC_516,Productivity & Documents,I need to set a PDF so it can be opened but NOT printed. How do I set these specific permissions?,Advanced,2
PROD_DOC_517,Productivity & Documents,I downloaded a font that looks suspicious (it's an .exe file). How do I safely install fonts on Fedo,Intermediate,3
PROD_DOC_518,Productivity & Documents,Is the built-in HSQLDB in LibreOffice Base secure for storing personal contact info?,Intermediate,2
PROD_DOC_519,Productivity & Documents,I'm hosting my own document server. How do I ensure my docs aren't cached unencrypted on the server ,Advanced,2
PROD_DOC_520,Productivity & Documents,"I scanned my passport to a PDF. If I use OCR on it, does the text data get sent to a cloud server?",Intermediate,2
PROD_DOC_601,Productivity & Documents,"I was editing a file on my laptop, but when I opened it on my desktop, the changes weren't there. I ",Intermediate,3
PROD_DOC_602,Productivity & Documents,"I saved a file to my Google Drive via the GNOME Online Accounts integration, but LibreOffice says 'R",Beginner,3
PROD_DOC_603,Productivity & Documents,I'm using Syncthing to sync my 'Documents' folder between my phone and PC. LibreOffice keeps creatin,Advanced,3
PROD_DOC_604,Productivity & Documents,The Dropbox icon is missing from my taskbar so I can't tell if my PDFs are synced.,Beginner,3
PROD_DOC_605,Productivity & Documents,"I can open files from my NAS (SMB share), but saving takes forever or fails. It says 'General Error'",Intermediate,3
PROD_DOC_606,Productivity & Documents,"I wrote a document on my desktop using 'Calibri', but on my laptop running Debian, the layout is bro",Intermediate,3
PROD_DOC_607,Productivity & Documents,I made a presentation in Impress. Will it play correctly on my Android phone?,Beginner,3
PROD_DOC_608,Productivity & Documents,Can I use Git to track changes in my .odt files? I see binary garbage when I look at the diff.,Advanced,2
PROD_DOC_609,Productivity & Documents,I edit files on an NTFS partition shared with Windows. Sometimes Linux says 'Read-only file system' ,Intermediate,3
PROD_DOC_610,Productivity & Documents,"When I email an ODT file to my boss, he says he can't open it. How do I fix this automatically?",Beginner,3
PROD_DOC_611,Productivity & Documents,I mounted my work server with SSHFS to edit a PDF. It's incredibly slow to scroll through pages. Why,Advanced,2
PROD_DOC_612,Productivity & Documents,I want to back up my 'Documents' folder to Google Drive automatically. Does Ubuntu have a built-in t,Intermediate,3
PROD_DOC_613,Productivity & Documents,Can two people edit the same ODT file at the same time on a shared folder?,Intermediate,3
PROD_DOC_614,Productivity & Documents,My printer is connected to my desktop. How do I print from my laptop running Debian on the same wifi,Intermediate,3
PROD_DOC_615,Productivity & Documents,Dropbox created a 'Conflicted Copy' of my spreadsheet. How do I merge the two versions in LibreOffic,Intermediate,3
PROD_DOC_616,Productivity & Documents,I RDP into my work Windows PC to use Excel. How do I copy text from Linux LibreOffice and paste it i,Intermediate,3
PROD_DOC_617,Productivity & Documents,"I'm trying to send a PDF from my phone to my Fedora laptop via Bluetooth, but it fails immediately.",Beginner,3
PROD_DOC_618,Productivity & Documents,"I mounted a WebDAV share in Files (Nautilus). I can see my PDFs, but search doesn't find any text in",Advanced,2
PROD_DOC_619,Productivity & Documents,"I saved a document to a USB stick, pulled it out, and now the file is empty (0 bytes). Why?",Beginner,4
PROD_DOC_620,Productivity & Documents,I share a spreadsheet with a colleague in London. The dates/times shift when I open it. Is this a bu,Intermediate,2
PROD_DOC_701,Productivity & Documents,I opened a DOCX resume template and the text boxes are all over the place. How do I fix this?,Intermediate,3
PROD_DOC_702,Productivity & Documents,I need to do a mail merge using a CSV file of client addresses. The wizard is confusing. Steps?,Advanced,3
PROD_DOC_703,Productivity & Documents,"I have a fillable PDF form for HR, but I can't type in the boxes in Xournal++. It just wants to draw",Intermediate,3
PROD_DOC_704,Productivity & Documents,"I'm trying to use VLOOKUP from an Excel file I was sent, but I keep getting #N/A or #VALUE errors.",Intermediate,3
PROD_DOC_705,Productivity & Documents,I have to give a talk. How do I make Impress show my notes on the laptop screen but just the slides ,Beginner,3
PROD_DOC_706,Productivity & Documents,I need to send a PDF that is 'Archivable' (PDF/A). Just clicking the PDF button doesn't seem to do i,Beginner,2
PROD_DOC_707,Productivity & Documents,"My work has an Excel sheet with macros. When I enable macros in Calc, nothing happens or it crashes.",Intermediate,3
PROD_DOC_708,Productivity & Documents,I scanned 10 pages of a contract into separate JPEGs. How do I combine them into one PDF easily?,Intermediate,3
PROD_DOC_709,Productivity & Documents,I created a Pivot Table in Calc. How do I refresh it when I add new data rows? It doesn't update aut,Advanced,3
PROD_DOC_710,Productivity & Documents,I made comments on a PDF using Okular. My coworker on Windows using Adobe Reader says he can't see t,Intermediate,2
PROD_DOC_711,Productivity & Documents,I made a letterhead template. How do I save it so it appears in the 'My Templates' list when I start,Intermediate,3
PROD_DOC_712,Productivity & Documents,"I turned on Track Changes, but the deleted text just disappears instead of crossing out. I need to s",Intermediate,3
PROD_DOC_713,Productivity & Documents,Can I use my national ID card (smart card) to sign LibreOffice documents?,Advanced,2
PROD_DOC_714,Productivity & Documents,I want page numbers to start on Page 3 (skipping the title page and TOC). How?,Intermediate,3
PROD_DOC_715,Productivity & Documents,"When I open a CSV, it puts everything into one column instead of separating it.",Intermediate,3
PROD_DOC_716,Productivity & Documents,My PDF is 50MB and I need to email it (max 20MB). How do I shrink it?,Intermediate,3
PROD_DOC_717,Productivity & Documents,LibreOffice marks every word as a typo. I think it's missing the English dictionary.,Beginner,3
PROD_DOC_718,Productivity & Documents,How do I add a 'DRAFT' watermark diagonally across the page?,Beginner,3
PROD_DOC_719,Productivity & Documents,I want to put my company logo on every slide in the same spot. Pasting it on every slide is tedious.,Advanced,3
PROD_DOC_720,Productivity & Documents,My important .odt file is corrupt and won't open. Is there any way to get the text back?,Advanced,3
PROD_DOC_801,Productivity & Documents,I'm making a budget. How do I make the total sum turn red if I go over $2000?,Beginner,3
PROD_DOC_802,Productivity & Documents,I'm typing recipes. I want to insert a fraction like ½ without typing 1/2. How?,Beginner,3
PROD_DOC_803,Productivity & Documents,I need to write a math formula for homework (quadratic equation) in Writer. It looks ugly just typin,Intermediate,3
PROD_DOC_804,Productivity & Documents,I have a PDF book but I want to read it on my Kindle. How do I convert it to epub or mobi?,Intermediate,3
PROD_DOC_805,Productivity & Documents,I need to print address labels for Christmas cards. Does Writer have templates for Avery labels?,Intermediate,3
PROD_DOC_806,Productivity & Documents,I want to arrange some family photos on a page to print. Should I use Writer or Draw?,Beginner,3
PROD_DOC_807,Productivity & Documents,I'm tracking my family tree. Can I export a chart to PDF to print at a shop?,Intermediate,2
PROD_DOC_808,Productivity & Documents,I'm making a list of serial numbers for insurance. How do I attach photos of the items into the spre,Beginner,2
PROD_DOC_809,Productivity & Documents,I want a digital diary. Writer is too plain. Is there something better?,Beginner,3
PROD_DOC_810,Productivity & Documents,I'm writing a formal complaint. How do I verify my grammar? Spellcheck isn't catching bad grammar.,Intermediate,3
PROD_DOC_901,Productivity & Documents,I found some old Lotus 1-2-3 (.wk1) files on a floppy. Can Linux open these?,Advanced,1
PROD_DOC_902,Productivity & Documents,I have a 300-page document with tons of images. Writer is super laggy.,Intermediate,3
PROD_DOC_903,Productivity & Documents,I broke my GUI but need to print a PDF resume ASAP from the terminal.,Advanced,2
PROD_DOC_904,Productivity & Documents,I downloaded a PDF but viewers say it's damaged. Is it salvageable?,Advanced,3
PROD_DOC_905,Productivity & Documents,"I'm trying to mix English and Arabic in a document, but the cursor jumps around and direction is wro",Intermediate,2
PROD_DOC_906,Productivity & Documents,I keep hearing about Markdown. Can I use it to write PDFs?,Beginner,3
PROD_DOC_907,Productivity & Documents,I have 100 .doc files I need to convert to PDF. I don't want to open them one by one.,Advanced,3
PROD_DOC_908,Productivity & Documents,I use the Orca screen reader. LibreOffice isn't reading the menus to me.,Intermediate,1
PROD_DOC_909,Productivity & Documents,I need to generate a QR code for my wifi to put on the fridge.,Intermediate,3
PROD_DOC_910,Productivity & Documents,"I enabled Dark Mode in Ubuntu, but the paper in Writer is still blindingly white.",Beginner,3
PROD_DOC_911,Productivity & Documents,I'm trying to compile a .tex file but it complains about missing `article.cls`.,Advanced,2
PROD_DOC_912,Productivity & Documents,I downloaded an EPUB but the chapters are out of order. Can I fix it?,Intermediate,2
PROD_DOC_913,Productivity & Documents,"I want to display a PDF brochure on a screen in our shop lobby, full screen, looping.",Advanced,2
PROD_DOC_914,Productivity & Documents,Calc charts are too basic for my data. I need to script a 3D surface plot.,Advanced,2
PROD_DOC_915,Productivity & Documents,My scanner works with `lsusb` but Simple Scan says 'No Scanners Detected'.,Intermediate,3
PROD_DOC_916,Productivity & Documents,I need to edit a logo SVG file. LibreOffice Draw opens it but messes up gradients.,Intermediate,3
PROD_DOC_917,Productivity & Documents,Can I record audio while I take notes in class? I type slow.,Beginner,2
PROD_DOC_918,Productivity & Documents,I have a BibTeX file for my thesis citations. How do I manage it easily with a GUI?,Advanced,2
PROD_DOC_919,Productivity & Documents,"Believe it or not, I need to send a fax. I have a USB modem. Can Linux do this?",Intermediate,1
PROD_DOC_920,Productivity & Documents,I need to brainstorm ideas visually. Is there a tool for mind maps?,Beginner,3
SYS_TROUBLE_001,System Troubleshooting,"Boot fails with 'Kernel panic - not syncing: VFS: Unable to mount root fs on unknown-block(0,0)'. I ",Advanced,2
SYS_TROUBLE_002,System Troubleshooting,My system freezes for 10 seconds then kills my IDE. Logs show 'Out of memory: Killed process 1234 (j,Intermediate,3
SYS_TROUBLE_003,System Troubleshooting,`systemd-analyze blame` shows `NetworkManager-wait-online.service` taking 15s. How do I bypass this ,Intermediate,3
SYS_TROUBLE_004,System Troubleshooting,NVIDIA driver isn't loading after kernel upgrade. `nvidia-smi` returns 'NVIDIA-SMI has failed becaus,Advanced,4
SYS_TROUBLE_005,System Troubleshooting,My `/var/log/journal` is taking up 4GB. `journalctl --vacuum-size=500M` isn't persisting after reboo,Intermediate,3
SYS_TROUBLE_006,System Troubleshooting,"Stuck in GRUB rescue mode with `error: unknown filesystem`. `ls` shows `(hd0,gpt1) (hd0,gpt2)`.",Advanced,3
SYS_TROUBLE_007,System Troubleshooting,Btrfs root filesystem went read-only. `dmesg` shows 'BTRFS: error (device nvme0n1p3) in btrfs_commit,Advanced,2
SYS_TROUBLE_008,System Troubleshooting,Laptop wakes up immediately after suspend. Logs show `ACPI: PM: Wakeup pending`.,Intermediate,3
SYS_TROUBLE_009,System Troubleshooting,WiFi authentication fails repeatedly with `reason=3` (DEAUTH_LEAVING) on Enterprise WPA2.,Intermediate,2
SYS_TROUBLE_010,System Troubleshooting,I have a zombie process `[python3] <defunct>` that `kill -9` won't remove. Parent PID is 1.,Advanced,3
SYS_TROUBLE_101,System Troubleshooting,Why does my entire UI freeze when copying files to a USB stick? It's driving me crazy. Mouse won't e,Advanced,3
SYS_TROUBLE_102,System Troubleshooting,"Fractional scaling on Wayland causes my Electron apps (VS Code, Slack) to look blurry. I refuse to s",Intermediate,3
SYS_TROUBLE_103,System Troubleshooting,`apt upgrade` is held back because of unsatisfied dependencies in a PPA. Now I have broken packages ,Intermediate,3
SYS_TROUBLE_104,System Troubleshooting,"My VPN connects, but I can't resolve internal domains. `resolvectl status` shows the VPN link, but q",Advanced,3
SYS_TROUBLE_105,System Troubleshooting,"I can't unmount my external drive. `umount` says 'target is busy', but `lsof` returns absolutely not",Intermediate,4
SYS_TROUBLE_201,System Troubleshooting,How do I enable `netconsole` to capture kernel panic logs on a remote server that hard crashes witho,Advanced,1
SYS_TROUBLE_202,System Troubleshooting,I need a tutorial on safely reducing an LVM logical volume formatted with ext4. I don't want to lose,Advanced,2
SYS_TROUBLE_203,System Troubleshooting,How do I create a custom systemd service that runs a script *before* the network interface comes up?,Intermediate,2
SYS_TROUBLE_204,System Troubleshooting,How do I temporarily debug SELinux denials without disabling it completely?,Intermediate,2
SYS_TROUBLE_205,System Troubleshooting,How can I check the health of my NVMe drive? `smartctl -a` gives different output than SATA SSDs.,Intermediate,3
SYS_TROUBLE_301,System Troubleshooting,"For a headless server, should I stick with Netplan/NetworkManager or switch to systemd-networkd dire",Intermediate,3
SYS_TROUBLE_302,System Troubleshooting,I'm setting up a workstation. Should I use XFS or Ext4 for the root partition? I had journal corrupt,Advanced,3
SYS_TROUBLE_303,System Troubleshooting,"I have an NVIDIA 3060. Should I finally switch to Wayland on Fedora 40, or stay on X11 for gaming st",Intermediate,4
SYS_TROUBLE_304,System Troubleshooting,For SSH access hardening: Fail2Ban vs. SSHGuard? Or just allow-lists?,Advanced,3
SYS_TROUBLE_305,System Troubleshooting,My Snap Firefox startup time is slow. Should I replace it with the Flatpak version or the official t,Intermediate,4
SYS_TROUBLE_401,System Troubleshooting,I want to automatically restart a service if it consumes more than 1GB RAM. Writing a bash script fo,Advanced,2
SYS_TROUBLE_402,System Troubleshooting,How can I automate checking for 'orphan' packages after an update and remove them safely?,Intermediate,3
SYS_TROUBLE_403,System Troubleshooting,I manage 5 workstations. I want to ensure `/etc/sysctl.conf` always has `net.ipv4.ip_forward=1` with,Advanced,2
SYS_TROUBLE_404,System Troubleshooting,My custom app logs to `/opt/app/log/out.log` and it fills the disk. How do I add it to system log ro,Intermediate,3
SYS_TROUBLE_405,System Troubleshooting,I want to automatically backup the `/etc` directory to a remote server every time the system shuts d,Advanced,2
WEB_RES_001,Web & Research,Why is my CPU at 100% when watching YouTube? My laptop gets super hot and the fans are loud.,Intermediate,4
WEB_RES_002,Web & Research,"How do I install Google Chrome on Ubuntu? I can't find it in the Software Center, only Chromium.",Beginner,4
WEB_RES_003,Web & Research,Netflix keeps giving me an error saying DRM is not supported. I just installed Fedora.,Intermediate,3
WEB_RES_004,Web & Research,How do I sync my bookmarks from Brave on Windows to Brave on Linux Mint?,Beginner,3
WEB_RES_005,Web & Research,Screen tearing in Chromium when scrolling pages. Using NVIDIA proprietary drivers.,Intermediate,3
WEB_RES_006,Web & Research,How do I stop websites from tracking me on Firefox without breaking everything?,Beginner,4
WEB_RES_007,Web & Research,Firefox Snap is too slow to open. How do I switch to the .deb version?,Intermediate,4
WEB_RES_008,Web & Research,"No sound coming from Vivaldi, but other apps work fine.",Beginner,2
WEB_RES_009,Web & Research,I can't install extensions in Chrome. It says 'Download interrupted'.,Beginner,3
WEB_RES_010,Web & Research,Web pages look ugly. Fonts are jagged and thin compared to Windows.,Intermediate,3
WEB_RES_011,Web & Research,How do I force VA-API on Chromium with Intel graphics? `chrome://gpu` says Video Decode: Software on,Advanced,3
WEB_RES_012,Web & Research,Firefox opens with the previous session tabs every time. I want a blank page.,Beginner,3
WEB_RES_013,Web & Research,Chrome is blurry on Wayland (fractional scaling 125%).,Intermediate,3
WEB_RES_014,Web & Research,How do I change the default search engine from Google to DuckDuckGo in Firefox?,Beginner,4
WEB_RES_015,Web & Research,"Browsers are loading pages very slowly, but `ping google.com` in terminal is fast.",Intermediate,3
WEB_RES_016,Web & Research,Firefox says 'Profile Missing' after I tried to move my home folder.,Intermediate,2
WEB_RES_017,Web & Research,I accidentally closed a tab. What is the shortcut to reopen it?,Beginner,4
WEB_RES_018,Web & Research,Firefox has a huge title bar. How do I remove it so it looks like Chrome?,Beginner,3
WEB_RES_019,Web & Research,Some websites are still white even though my system theme is dark.,Beginner,3
WEB_RES_020,Web & Research,Firefox uses too much RAM. Is there a way to limit it?,Intermediate,4
WEB_RES_021,Web & Research,I have an NVIDIA card. How do I get hardware video decoding in Firefox?,Advanced,3
WEB_RES_022,Web & Research,Is it possible to install Microsoft Edge on Debian? I need it for work sites.,Beginner,2
WEB_RES_023,Web & Research,"Chrome keeps showing 'Aw, Snap!' on specific pages.",Intermediate,3
WEB_RES_024,Web & Research,I can't print from Firefox. The printer dialog opens but nothing happens when I click Print.,Intermediate,3
WEB_RES_025,Web & Research,Chrome tries to download PDF files instead of opening them.,Beginner,4
WEB_RES_026,Web & Research,Pinch to zoom isn't working on my laptop touchpad in Firefox.,Intermediate,3
WEB_RES_027,Web & Research,How do I turn on the free VPN in Opera?,Beginner,2
WEB_RES_028,Web & Research,Chrome says 'Update Failed (Error: 12)' when I check 'About Google Chrome'.,Beginner,3
WEB_RES_029,Web & Research,Chromium asks for a keyring password every time I open it. It's annoying.,Intermediate,3
WEB_RES_030,Web & Research,How do I completely disable WebRTC to prevent IP leaks?,Intermediate,2
WEB_RES_031,Web & Research,"My banking site says my browser is unsupported, but I'm on the latest Firefox.",Beginner,3
WEB_RES_032,Web & Research,"I want to set F1 to switch tabs in Vivaldi, but it opens Help.",Intermediate,2
WEB_RES_033,Web & Research,YouTube videos stop buffering after a few seconds. I have to refresh to continue.,Intermediate,3
WEB_RES_034,Web & Research,How do I safely install Tor Browser? Is it in the Ubuntu store?,Beginner,3
WEB_RES_035,Web & Research,How do I move my Firefox cache to RAM to save SSD writes?,Advanced,2
WEB_RES_036,Web & Research,The text in Firefox is too small. I have a 4K monitor.,Beginner,3
WEB_RES_037,Web & Research,Chrome blocks my download saying 'This file is dangerous'. It's just a python script I wrote.,Intermediate,3
WEB_RES_038,Web & Research,How do I export my bookmarks to an HTML file for backup?,Beginner,3
WEB_RES_039,Web & Research,Browser games run slow. How do I enable WebGL?,Intermediate,2
WEB_RES_040,Web & Research,I want to run a headless Firefox to take screenshots of websites via command line.,Advanced,1
WEB_RES_041,Web & Research,Does Firefox have a built-in translator like Chrome? I don't want to install extensions.,Beginner,3
WEB_RES_042,Web & Research,Firefox crashes immediately upon opening. Started after update.,Intermediate,3
WEB_RES_043,Web & Research,I want to install Chromium without Snap. Snap is too slow.,Beginner,4
WEB_RES_044,Web & Research,I keep getting spam notifications from a news site. How do I stop them?,Beginner,4
WEB_RES_045,Web & Research,"How do I make Firefox delete all cookies when I close it, but keep my history?",Intermediate,3
WEB_RES_046,Web & Research,What is the shortcut to jump to the address bar without using the mouse?,Beginner,3
WEB_RES_047,Web & Research,Brave is flickering green when watching videos.,Intermediate,2
WEB_RES_048,Web & Research,How do I add a custom search engine? I want to search Arch Wiki from the address bar.,Beginner,3
WEB_RES_049,Web & Research,Where does Chrome store the user profile data on Linux?,Intermediate,2
WEB_RES_050,Web & Research,I'm behind a proxy at work. How do I configure Firefox to use it?,Intermediate,2
WEB_RES_051,Web & Research,How do I group tabs in Chrome? I have too many open.,Beginner,3
WEB_RES_052,Web & Research,Installing google-chrome from AUR. It fails verification.,Intermediate,2
WEB_RES_053,Web & Research,Why does LibreWolf not save my passwords?,Intermediate,2
WEB_RES_054,Web & Research,Touchscreen scrolling is jerky in Firefox.,Intermediate,2
WEB_RES_055,Web & Research,How do I cast a tab to my Chromecast from Linux?,Beginner,3
WEB_RES_056,Web & Research,I accidentally deleted a bookmark folder. Can I restore it?,Intermediate,3
WEB_RES_057,Web & Research,I need to download a file from a URL but the browser is stuck. How do I use terminal?,Intermediate,2
WEB_RES_058,Web & Research,How do I install a new theme in Firefox?,Beginner,3
WEB_RES_059,Web & Research,How do I load an unpacked extension in Chrome for development?,Advanced,2
WEB_RES_060,Web & Research,Firefox takes 10 seconds to start. I have an SSD.,Intermediate,3
WEB_RES_061,Web & Research,How do I clear browser history with a shortcut?,Beginner,4
WEB_RES_062,Web & Research,Firefox warns me 'Connection is not secure' on my own router page.,Intermediate,2
WEB_RES_063,Web & Research,How do I make Firefox tabs vertical? I have a widescreen monitor.,Intermediate,3
WEB_RES_064,Web & Research,How do I install Brave on Arch? It's not in standard pacman repo.,Beginner,2
WEB_RES_065,Web & Research,Twitch streams keep buffering or dropping quality.,Intermediate,3
WEB_RES_066,Web & Research,How do I clear the DNS cache in Chrome? I changed my DNS but Chrome ignores it.,Intermediate,2
WEB_RES_067,Web & Research,I can't save files to my external hard drive from Firefox Snap.,Intermediate,3
WEB_RES_068,Web & Research,Emoji are showing as squares or black and white outlines.,Intermediate,3
WEB_RES_069,Web & Research,My Chrome bookmarks bar disappeared.,Beginner,3
WEB_RES_070,Web & Research,Firefox Sync isn't syncing my add-ons.,Intermediate,2
WEB_RES_071,Web & Research,The volume in Firefox is too low even at 100%.,Intermediate,3
WEB_RES_072,Web & Research,How do I run Chromium with temporary profile entirely in RAM?,Advanced,1
WEB_RES_073,Web & Research,"When I type in address bar, it searches Amazon instead of Google.",Beginner,3
WEB_RES_074,Web & Research,Firefox context menus don't match my KDE dark theme.,Intermediate,2
WEB_RES_075,Web & Research,How do I quickly zoom in and out on a webpage?,Beginner,4
WEB_RES_076,Web & Research,Installing Vivaldi on Fedora. The repo setup seems complicated.,Intermediate,2
WEB_RES_077,Web & Research,Does Firefox send my search data to Mozilla?,Intermediate,3
WEB_RES_078,Web & Research,"I want the latest Firefox features, but Debian only has ESR. How do I switch?",Intermediate,2
WEB_RES_079,Web & Research,I pressed F12 and a weird code window opened. How do I close it?,Beginner,4
WEB_RES_080,Web & Research,UBlock Origin isn't blocking YouTube ads anymore.,Intermediate,4
WEB_RES_081,Web & Research,How to verify if WebRender is enabled in Firefox?,Advanced,2
WEB_RES_082,Web & Research,Chrome spell check is marking all my French emails as wrong.,Beginner,3
WEB_RES_083,Web & Research,Why are there so many Firefox processes in System Monitor?,Intermediate,3
WEB_RES_084,Web & Research,How do I remove a bookmark without searching through the menu?,Beginner,3
WEB_RES_085,Web & Research,How do I use Burp Suite with Firefox?,Advanced,1
WEB_RES_086,Web & Research,Some fonts look like squares (tofu) on foreign language sites.,Intermediate,3
WEB_RES_087,Web & Research,Videos on Twitter don't play. It says 'The media could not be played'.,Intermediate,3
WEB_RES_088,Web & Research,I visited a site yesterday but can't remember the name. How do I find it?,Beginner,4
WEB_RES_089,Web & Research,Shortcut to activate the search bar in the page (Find in page)?,Beginner,4
WEB_RES_090,Web & Research,I want to install the developer edition of Firefox alongside the stable one.,Intermediate,2
WEB_RES_091,Web & Research,Chrome tabs are too small to click when I have 50 open.,Intermediate,3
WEB_RES_092,Web & Research,How do I see the saved password for a site in Firefox?,Beginner,4
WEB_RES_093,Web & Research,Google Maps is very laggy in 3D mode.,Intermediate,3
WEB_RES_094,Web & Research,How do I change the Chrome background image on the New Tab page?,Beginner,3
WEB_RES_095,Web & Research,How do I refresh a page that is stuck?,Beginner,4
WEB_RES_096,Web & Research,How do I enable Do Not Track?,Intermediate,3
WEB_RES_097,Web & Research,Compiling Firefox from source takes too long. Is there a bin package?,Advanced,1
WEB_RES_098,Web & Research,I closed the window with all my tabs. Can I get them back?,Beginner,4
WEB_RES_099,Web & Research,An extension changed my search engine to something weird. I can't change it back.,Intermediate,3
WEB_RES_100,Web & Research,Firefox freezes when I open a specific heavy website.,Intermediate,3
WEB_RES_501,Web & Research,I keep seeing ads on YouTube and random sites. What is the best way to block them on Firefox?,Beginner,4
WEB_RES_502,Web & Research,How do I stop websites from seeing my real IP address using WebRTC in Brave?,Intermediate,3
WEB_RES_503,Web & Research,Chrome saves my history and I don't want that. How do I make it delete everything when I close it?,Beginner,4
WEB_RES_504,Web & Research,I want to enable DNS over HTTPS in Firefox to hide my DNS queries from my ISP. Where is that setting,Intermediate,3
WEB_RES_505,Web & Research,I'm using Librewolf but some sites break because of the canvas fingerprinting protection. How do I d,Advanced,2
WEB_RES_506,Web & Research,Is there a way to manage my passwords in Chrome without sending them to Google?,Beginner,3
WEB_RES_507,Web & Research,Firefox keeps asking to save addresses and credit cards. How do I kill this feature completely?,Intermediate,3
WEB_RES_508,Web & Research,How do I force Chromium to use the system Tor service for all connections?,Advanced,2
WEB_RES_509,Web & Research,I want to stop Facebook from tracking me around the web. What extension does this?,Beginner,3
WEB_RES_510,Web & Research,Does Microsoft Edge on Linux send telemetry to Microsoft? How do I turn it off?,Intermediate,3
